green_channel,red_channel,ir_channel,Anomaly_ch0
49266,28334,52229,0
49233,28309,52162,0
49208,28287,52101,0
49191,28264,52043,0
49180,28242,51986,0
49172,28220,51931,0
49165,28196,51877,0
49154,28171,51824,0
49142,28149,51772,0
49125,28129,51723,0
49107,28110,51682,0
49090,28091,51647,0
49074,28072,51616,0
49058,28053,51585,0
49042,28037,51553,0
49026,28023,51521,0
49010,28007,51488,0
48993,27989,51454,0
48973,27971,51421,0
48951,27953,51387,0
48929,27935,51354,0
48909,27920,51321,0
48890,27906,51291,0
48871,27890,51262,0
48853,27875,51236,0
48835,27862,51213,0
48817,27850,51191,0
48799,27838,51171,0
48785,27827,51152,0
48772,27817,51134,0
48763,27808,51117,0
48755,27802,51103,0
48751,27800,51092,0
48751,27802,51084,0
48754,27807,51077,0
48760,27815,51068,0
48768,27825,51057,0
48776,27834,51047,0
48783,27835,51033,0
48785,27830,51017,0
48781,27823,51001,0
48773,27814,50985,0
48766,27803,50968,0
48760,27791,50952,0
48753,27782,50938,0
48745,27774,50924,0
48734,27766,50910,0
48723,27753,50895,0
48712,27741,50881,0
48701,27733,50870,0
48693,27731,50865,0
48693,27738,50875,0
48705,27758,50916,0
48734,27799,50994,0
48786,27865,51117,0
48867,27960,51287,0
48980,28082,51502,0
49123,28229,51762,0
49291,28398,52062,0
49478,28585,52390,0
49675,28781,52731,0
49875,28975,53073,0
50074,29167,53411,0
50268,29354,53744,0
50453,29532,54066,0
50625,29697,54370,0
50780,29848,54650,0
50919,29984,54900,0
51037,30102,55117,0
51133,30199,55298,0
51208,30274,55440,0
51259,30327,55543,0
51285,30354,55607,0
51286,30358,55633,0
51267,30343,55626,0
51232,30312,55593,0
51184,30266,55537,0
51123,30204,55462,0
51052,30132,55371,0
50973,30056,55267,0
50893,29982,55153,0
50812,29908,55033,0
50733,29835,54908,0
50660,29761,54779,0
50592,29690,54651,0
50527,29620,54527,0
50465,29553,54408,0
50406,29489,54291,0
50350,29430,54179,0
50297,29371,54068,0
50246,29310,53956,0
50193,29246,53845,0
50140,29180,53731,0
50086,29111,53613,0
50029,29044,53495,0
49971,28979,53380,0
49915,28916,53273,0
49865,28860,53172,0
49818,28811,53078,0
49776,28771,52993,0
49739,28738,52919,0
49706,28709,52856,0
49678,28683,52804,0
49657,28664,52768,0
49643,28652,52747,0
49636,28649,52740,0
49637,28656,52747,0
49648,28672,52771,0
49666,28695,52811,0
49689,28722,52861,0
49717,28753,52919,0
49748,28786,52981,0
49780,28817,53046,0
49811,28850,53114,0
49843,28881,53185,0
49874,28912,53258,0
49904,28943,53333,0
49935,28973,53405,0
49969,29005,53475,0
50002,29040,53542,0
50033,29074,53603,0
50061,29107,53655,0
50085,29137,53694,0
50105,29163,53723,0
50121,29180,53744,0
50136,29190,53758,0
50148,29195,53762,0
50158,29195,53756,0
50164,29190,53741,0
50165,29180,53714,0
50158,29163,53676,0
50145,29140,53629,0
50128,29113,53574,0
50106,29081,53513,0
50078,29045,53447,0
50046,29007,53380,0
50010,28968,53315,0
49972,28930,53249,0
49931,28892,53181,0
49890,28857,53111,0
49849,28820,53041,0
49808,28778,52966,0
49766,28731,52885,0
49721,28681,52801,0
49675,28631,52715,0
49632,28581,52630,0
49589,28533,52547,0
49546,28488,52467,0
49504,28448,52388,0
49463,28413,52311,0
49426,28381,52240,0
49389,28349,52176,0
49356,28317,52116,0
49325,28288,52060,0
49299,28261,52008,0
49276,28235,51961,0
49254,28210,51917,0
49231,28188,51875,0
49206,28167,51833,0
49182,28145,51789,0
49158,28123,51748,0
49133,28102,51708,0
49109,28082,51669,0
49085,28064,51634,0
49063,28047,51605,0
49043,28030,51577,0
49022,28012,51547,0
49000,27993,51516,0
48979,27976,51485,0
48962,27962,51455,0
48946,27950,51426,0
48932,27941,51399,0
48922,27936,51377,0
48915,27934,51359,0
48907,27933,51343,0
48898,27931,51328,0
48890,27926,51312,0
48884,27917,51297,0
48877,27908,51283,0
48866,27896,51268,0
48852,27882,51251,0
48838,27866,51233,0
48826,27851,51214,0
48817,27839,51193,0
48808,27827,51169,0
48801,27816,51146,0
48797,27807,51131,0
48799,27804,51130,0
48814,27815,51153,0
48843,27845,51207,0
48890,27894,51298,0
48959,27966,51427,0
49053,28061,51601,0
49172,28184,51824,0
49314,28334,52093,0
49478,28509,52400,0
49655,28699,52734,0
49840,28896,53082,0
50029,29096,53436,0
50218,29296,53786,0
50403,29489,54124,0
50577,29670,54442,0
50733,29831,54733,0
50870,29971,54992,0
50986,30090,55215,0
51079,30189,55401,0
51151,30267,55550,0
51207,30325,55658,0
51245,30363,55728,0
51263,30378,55766,0
51264,30376,55777,0
51253,30363,55765,0
51230,30341,55734,0
51200,30313,55689,0
51162,30279,55634,0
51120,30240,55570,0
51073,30198,55497,0
51024,30154,55415,0
50972,30105,55321,0
50919,30050,55218,0
50863,29987,55111,0
50801,29919,54998,0
50731,29846,54879,0
50656,29771,54756,0
50578,29696,54631,0
50498,29621,54506,0
50417,29548,54381,0
50337,29477,54256,0
50258,29404,54134,0
50177,29330,54013,0
50097,29257,53893,0
50023,29184,53775,0
49954,29116,53663,0
49890,29052,53554,0
49829,28994,53453,0
49774,28946,53364,0
49730,28909,53291,0
49697,28883,53234,0
49675,28868,53193,0
49664,28863,53165,0
49663,28863,53150,0
49669,28868,53145,0
49683,28876,53152,0
49705,28890,53170,0
49730,28909,53198,0
49758,28930,53234,0
49789,28956,53277,0
49823,28988,53327,0
49859,29023,53386,0
49897,29062,53455,0
49938,29103,53532,0
49984,29148,53617,0
50031,29194,53705,0
50081,29242,53795,0
50132,29294,53882,0
50183,29345,53965,0
50228,29391,54040,0
50268,29431,54105,0
50302,29464,54160,0
50329,29489,54201,0
50345,29504,54227,0
50353,29513,54238,0
50352,29514,54233,0
50343,29505,54215,0
50325,29488,54187,0
50300,29466,54151,0
50274,29440,54108,0
50249,29411,54059,0
50220,29378,54005,0
50190,29344,53947,0
50159,29311,53886,0
50127,29277,53821,0
50094,29241,53752,0
50058,29200,53681,0
50019,29155,53606,0
49975,29108,53528,0
49923,29059,53445,0
49868,29008,53357,0
49811,28957,53269,0
49757,28909,53185,0
49705,28863,53104,0
49658,28818,53026,0
49618,28774,52950,0
49580,28730,52876,0
49543,28688,52801,0
49509,28650,52726,0
49478,28618,52656,0
49449,28590,52591,0
49422,28564,52528,0
49396,28540,52468,0
49372,28516,52411,0
49349,28492,52358,0
49330,28468,52312,0
49316,28450,52273,0
49307,28434,52241,0
49298,28419,52210,0
49290,28403,52178,0
49283,28387,52145,0
49275,28372,52113,0
49266,28357,52083,0
49256,28346,52056,0
49244,28336,52031,0
49230,28327,52005,0
49212,28314,51977,0
49194,28297,51949,0
49176,28280,51921,0
49160,28263,51893,0
49142,28248,51867,0
49127,28237,51846,0
49114,28228,51829,0
49101,28220,51813,0
49087,28212,51797,0
49075,28202,51781,0
49063,28191,51763,0
49051,28179,51744,0
49039,28168,51724,0
49024,28157,51705,0
49005,28148,51684,0
48987,28139,51662,0
48968,28126,51636,0
48948,28108,51604,0
48922,28086,51568,0
48893,28062,51533,0
48862,28041,51499,0
48834,28026,51473,0
48815,28020,51462,0
48808,28026,51473,0
48819,28050,51510,0
48852,28095,51584,0
48911,28164,51704,0
48995,28259,51875,0
49103,28383,52100,0
49237,28536,52374,0
49393,28709,52689,0
49563,28898,53032,0
49741,29096,53391,0
49926,29299,53756,0
50113,29503,54122,0
50301,29705,54480,0
50481,29899,54820,0
50647,30079,55134,0
50795,30239,55415,0
50922,30376,55660,0
51026,30487,55866,0
51109,30573,56031,0
51170,30637,56157,0
51207,30679,56246,0
51221,30699,56298,0
51215,30703,56320,0
51193,30693,56317,0
51158,30668,56288,0
51109,30628,56235,0
51050,30577,56165,0
50986,30520,56081,0
50919,30461,55989,0
50848,30402,55887,0
50771,30343,55778,0
50692,30282,55667,0
50614,30219,55555,0
50542,30156,55446,0
50473,30094,55339,0
50408,30037,55238,0
50348,29984,55143,0
50291,29933,55054,0
50240,29886,54971,0
50195,29845,54895,0
50153,29807,54819,0
50112,29772,54742,0
50071,29735,54665,0
50028,29696,54587,0
49983,29654,54510,0
49939,29611,54433,0
49896,29571,54359,0
49854,29536,54287,0
49817,29504,54220,0
49787,29478,54161,0
49762,29456,54111,0
49743,29440,54070,0
49728,29425,54036,0
49717,29415,54010,0
49709,29410,53996,0
49704,29411,53994,0
49704,29420,54007,0
49713,29436,54035,0
49731,29456,54075,0
49759,29480,54123,0
49791,29510,54178,0
49823,29544,54238,0
49854,29578,54299,0
49883,29612,54359,0
49910,29646,54418,0
49934,29676,54474,0
49958,29706,54528,0
49982,29734,54579,0
50007,29759,54625,0
50031,29781,54666,0
50052,29801,54703,0
50068,29819,54734,0
50081,29837,54755,0
50092,29853,54767,0
50101,29864,54770,0
50107,29870,54763,0
50112,29870,54747,0
50117,29864,54722,0
50120,29853,54689,0
50120,29839,54652,0
50120,29822,54613,0
50120,29805,54573,0
50118,29787,54531,0
50114,29765,54485,0
50109,29740,54435,0
50104,29716,54383,0
50099,29692,54326,0
50091,29666,54267,0
50080,29638,54206,0
50064,29610,54144,0
50045,29582,54084,0
50021,29552,54026,0
49995,29521,53971,0
49970,29493,53916,0
49944,29466,53863,0
49919,29442,53813,0
49895,29419,53763,0
49868,29395,53710,0
49837,29367,53655,0
49800,29334,53596,0
49759,29296,53532,0
49714,29256,53466,0
49668,29214,53402,0
49624,29171,53337,0
49583,29129,53270,0
49541,29088,53202,0
49499,29049,53138,0
49461,29013,53076,0
49426,28980,53018,0
49395,28949,52965,0
49367,28921,52917,0
49344,28895,52874,0
49325,28873,52833,0
49312,28856,52799,0
49303,28847,52773,0
49301,28843,52752,0
49305,28844,52734,0
49310,28845,52718,0
49312,28844,52701,0
49312,28840,52681,0
49309,28831,52659,0
49300,28819,52637,0
49287,28807,52616,0
49272,28798,52599,0
49257,28792,52584,0
49242,28786,52566,0
49227,28778,52543,0
49212,28770,52518,0
49198,28760,52492,0
49182,28746,52464,0
49162,28729,52434,0
49138,28708,52400,0
49112,28684,52361,0
49085,28658,52319,0
49055,28631,52274,0
49025,28603,52230,0
48998,28576,52190,0
48977,28552,52157,0
48961,28534,52134,0
48951,28524,52125,0
48950,28527,52135,0
48964,28548,52172,0
48998,28590,52246,0
49057,28658,52362,0
49142,28752,52525,0
49253,28877,52739,0
49390,29030,53001,0
49547,29205,53303,0
49723,29397,53639,0
49916,29603,53999,0
50123,29816,54376,0
50337,30032,54759,0
50549,30244,55137,0
50752,30444,55497,0
50946,30628,55827,0
51121,30793,56125,0
51273,30935,56386,0
51397,31053,56608,0
51496,31148,56789,0
51569,31221,56933,0
51618,31277,57043,0
51644,31316,57122,0
51651,31338,57170,0
51640,31343,57186,0
51614,31333,57174,0
51580,31309,57139,0
51540,31274,57087,0
51497,31231,57019,0
51448,31185,56940,0
51396,31134,56853,0
51347,31080,56761,0
51302,31023,56667,0
51257,30966,56574,0
51211,30910,56484,0
51167,30857,56400,0
51126,30810,56323,0
51090,30769,56254,0
51059,30734,56194,0
51029,30704,56142,0
51000,30677,56094,0
50972,30653,56047,0
50947,30631,56002,0
50922,30609,55956,0
50896,30586,55908,0
50871,30560,55857,0
50845,30530,55802,0
50815,30498,55741,0
50778,30466,55674,0
50739,30431,55603,0
50697,30394,55532,0
50657,30358,55467,0
50621,30327,55412,0
50588,30300,55371,0
50561,30278,55341,0
50541,30264,55319,0
50528,30257,55307,0
50521,30257,55308,0
50525,30265,55322,0
50540,30279,55349,0
50563,30302,55384,0
50593,30331,55428,0
50627,30364,55481,0
50664,30398,55537,0
50699,30431,55591,0
50730,30460,55641,0
50756,30485,55686,0
50775,30505,55728,0
50790,30521,55764,0
50803,30532,55792,0
50816,30540,55812,0
50826,30547,55824,0
50835,30551,55828,0
50842,30552,55824,0
50846,30549,55813,0
50847,30543,55797,0
50841,30534,55778,0
50832,30523,55753,0
50820,30507,55723,0
50806,30491,55685,0
50786,30473,55638,0
50758,30452,55587,0
50726,30427,55539,0
50691,30399,55491,0
50655,30367,55437,0
50616,30328,55376,0
50578,30288,55312,0
50541,30249,55248,0
50502,30209,55182,0
50460,30164,55112,0
50414,30113,55036,0
50363,30057,54953,0
50309,29998,54862,0
50251,29940,54764,0
50193,29884,54664,0
50132,29829,54562,0
50070,29777,54460,0
50008,29729,54359,0
49950,29683,54265,0
49896,29638,54177,0
49844,29593,54095,0
49794,29552,54017,0
49748,29514,53945,0
49702,29479,53879,0
49655,29445,53814,0
49611,29412,53750,0
49567,29376,53688,0
49525,29339,53629,0
49485,29305,53571,0
49447,29272,53514,0
49411,29240,53460,0
49379,29209,53411,0
49349,29179,53363,0
49321,29150,53317,0
49293,29125,53274,0
49264,29104,53235,0
49239,29086,53196,0
49220,29072,53158,0
49203,29059,53121,0
49184,29045,53085,0
49163,29031,53052,0
49143,29019,53024,0
49127,29010,53001,0
49113,29000,52981,0
49104,28992,52966,0
49100,28983,52952,0
49101,28976,52940,0
49105,28971,52929,0
49108,28966,52916,0
49109,28961,52903,0
49109,28954,52888,0
49104,28945,52870,0
49095,28936,52849,0
49083,28925,52825,0
49069,28913,52799,0
49055,28901,52771,0
49041,28888,52743,0
49028,28875,52717,0
49015,28862,52692,0
49001,28848,52665,0
48988,28833,52637,0
48975,28819,52605,0
48958,28804,52571,0
48940,28789,52539,0
48922,28777,52515,0
48909,28772,52506,0
48907,28778,52523,0
48922,28802,52576,0
48959,28849,52671,0
49025,28926,52815,0
49122,29032,53012,0
49247,29168,53262,0
49400,29331,53557,0
49574,29514,53886,0
49761,29711,54239,0
49955,29916,54608,0
50153,30127,54984,0
50349,30336,55358,0
50536,30534,55716,0
50711,30716,56048,0
50871,30881,56345,0
51009,31023,56601,0
51120,31142,56814,0
51207,31236,56984,0
51271,31306,57112,0
51313,31354,57200,0
51335,31379,57251,0
51338,31386,57270,0
51327,31375,57261,0
51305,31351,57229,0
51274,31317,57181,0
51235,31277,57118,0
51191,31232,57044,0
51140,31182,56962,0
51082,31129,56872,0
51019,31074,56781,0
50953,31020,56690,0
50888,30967,56603,0
50827,30916,56518,0
50769,30868,56436,0
50714,30822,56358,0
50661,30778,56282,0
50608,30733,56207,0
50558,30689,56130,0
50512,30646,56052,0
50470,30603,55977,0
50431,30560,55902,0
50394,30521,55829,0
50357,30485,55758,0
50320,30449,55689,0
50282,30413,55618,0
50243,30374,55545,0
50203,30336,55474,0
50164,30300,55402,0
50125,30265,55333,0
50084,30232,55270,0
50047,30203,55216,0
50013,30178,55174,0
49986,30158,55143,0
49969,30144,55125,0
49961,30135,55121,0
49960,30133,55128,0
49966,30138,55144,0
49980,30151,55171,0
50001,30170,55207,0
50028,30194,55252,0
50063,30228,55305,0
50105,30267,55364,0
50148,30309,55426,0
50193,30352,55492,0
50242,30397,55559,0
50292,30444,55623,0
50340,30488,55684,0
50385,30531,55740,0
50424,30570,55791,0
50454,30602,55834,0
50475,30626,55870,0
50485,30642,55897,0
50489,30652,55915,0
50487,30654,55922,0
50481,30650,55916,0
50469,30642,55896,0
50453,30629,55863,0
50433,30607,55818,0
50406,30576,55761,0
50372,30538,55695,0
50333,30495,55623,0
50289,30449,55544,0
50244,30399,55459,0
50198,30348,55373,0
50150,30298,55285,0
50099,30248,55197,0
50043,30197,55110,0
49986,30148,55022,0
49931,30102,54932,0
49876,30056,54840,0
49817,30009,54746,0
49757,29960,54651,0
49696,29909,54558,0
49639,29856,54469,0
49586,29802,54382,0
49534,29750,54295,0
49484,29701,54212,0
49438,29655,54131,0
49394,29609,54050,0
49349,29563,53969,0
49303,29515,53890,0
49256,29467,53814,0
49210,29422,53746,0
49170,29383,53686,0
49136,29353,53635,0
49108,29331,53593,0
49086,29316,53557,0
49070,29305,53526,0
49060,29295,53499,0
49049,29284,53476,0
49040,29274,53454,0
49029,29265,53431,0
49018,29257,53406,0
49005,29247,53379,0
48989,29234,53353,0
48975,29222,53327,0
48964,29211,53300,0
48958,29201,53273,0
48954,29189,53246,0
48948,29176,53220,0
48941,29165,53197,0
48932,29156,53176,0
48925,29150,53158,0
48919,29146,53142,0
48910,29143,53127,0
48901,29140,53113,0
48891,29135,53096,0
48881,29128,53077,0
48871,29118,53055,0
48862,29107,53032,0
48849,29092,53007,0
48832,29074,52981,0
48813,29051,52954,0
48791,29027,52926,0
48771,29007,52895,0
48752,28992,52863,0
48735,28977,52832,0
48719,28962,52802,0
48704,28948,52771,0
48691,28935,52742,0
48679,28921,52715,0
48670,28907,52692,0
48665,28898,52679,0
48667,28900,52682,0
48680,28916,52710,0
48707,28947,52768,0
48754,29001,52863,0
48824,29079,53004,0
48919,29182,53195,0
49043,29314,53435,0
49192,29471,53717,0
49359,29645,54029,0
49537,29830,54360,0
49724,30020,54703,0
49914,30211,55050,0
50101,30396,55391,0
50277,30573,55716,0
50443,30736,56017,0
50595,30883,56291,0
50732,31012,56532,0
50851,31125,56737,0
50948,31217,56904,0
51022,31288,57035,0
51077,31339,57132,0
51115,31370,57195,0
51134,31381,57225,0
51136,31373,57223,0
51122,31349,57196,0
51093,31314,57149,0
51054,31273,57086,0
51012,31228,57011,0
50968,31180,56929,0
50921,31129,56840,0
50869,31074,56746,0
50811,31016,56647,0
50748,30955,56545,0
50682,30891,56443,0
50616,30827,56340,0
50551,30760,56235,0
50487,30694,56133,0
50425,30632,56034,0
50365,30573,55935,0
50308,30515,55834,0
50250,30457,55731,0
50190,30398,55622,0
50127,30338,55508,0
50063,30276,55392,0
49997,30211,55280,0
49927,30146,55173,0
49862,30087,55074,0
49807,30036,54986,0
49762,29993,54910,0
49725,29957,54848,0
49694,29929,54800,0
49672,29910,54768,0
49657,29901,54750,0
49652,29900,54744,0
49654,29906,54747,0
49664,29920,54762,0
49679,29938,54786,0
49700,29959,54817,0
49729,29987,54859,0
49764,30021,54915,0
49802,30057,54981,0
49842,30095,55051,0
49884,30132,55123,0
49925,30167,55197,0
49962,30200,55271,0
49999,30233,55340,0
50034,30265,55401,0
50066,30292,55452,0
50090,30314,55495,0
50107,30332,55529,0
50117,30343,55552,0
50121,30347,55565,0
50117,30341,55565,0
50108,30332,55554,0
50095,30319,55532,0
50078,30299,55498,0
50056,30275,55451,0
50030,30245,55391,0
50000,30211,55321,0
49966,30172,55247,0
49928,30131,55168,0
49886,30087,55085,0
49841,30040,55000,0
49793,29990,54914,0
49744,29940,54828,0
49699,29890,54744,0
49658,29843,54662,0
49623,29801,54587,0
49594,29768,54521,0
49570,29740,54458,0
49549,29713,54395,0
49524,29685,54331,0
49497,29656,54266,0
49470,29626,54200,0
49442,29599,54133,0
49413,29571,54068,0
49380,29543,54003,0
49345,29514,53937,0
49310,29484,53871,0
49277,29450,53809,0
49244,29417,53753,0
49207,29385,53699,0
49170,29353,53644,0
49136,29321,53590,0
49107,29292,53537,0
49081,29267,53483,0
49055,29242,53431,0
49028,29216,53382,0
49001,29189,53333,0
48974,29164,53286,0
48949,29142,53243,0
48923,29121,53204,0
48895,29100,53168,0
48868,29078,53135,0
48846,29060,53108,0
48831,29047,53086,0
48823,29041,53068,0
48818,29036,53049,0
48816,29031,53031,0
48812,29027,53013,0
48809,29024,52993,0
48810,29025,52974,0
48811,29027,52957,0
48809,29028,52943,0
48805,29028,52931,0
48800,29026,52918,0
48793,29018,52905,0
48780,29005,52889,0
48764,28989,52867,0
48746,28972,52842,0
48729,28953,52816,0
48712,28934,52786,0
48693,28914,52754,0
48673,28893,52721,0
48654,28872,52689,0
48640,28854,52657,0
48630,28841,52628,0
48622,28833,52599,0
48613,28824,52572,0
48607,28816,52547,0
48602,28809,52523,0
48598,28801,52498,0
48594,28791,52475,0
48589,28781,52459,0
48584,28776,52453,0
48585,28780,52466,0
48598,28796,52502,0
48626,28830,52567,0
48678,28889,52671,0
48758,28974,52823,0
48869,29089,53029,0
49011,29235,53287,0
49182,29408,53587,0
49373,29599,53921,0
49576,29799,54280,0
49785,30009,54657,0
49998,30222,55041,0
50208,30431,55422,0
50407,30631,55788,0
50592,30820,56132,0
50762,30992,56447,0
50915,31146,56725,0
51052,31280,56963,0
51172,31393,57162,0
51271,31483,57322,0
51347,31551,57443,0
51401,31596,57524,0
51434,31620,57567,0
51447,31626,57578,0
51441,31614,57565,0
51418,31587,57531,0
51383,31550,57481,0
51341,31506,57415,0
51293,31456,57338,0
51241,31401,57253,0
51187,31345,57162,0
51133,31287,57068,0
51078,31228,56970,0
51022,31170,56870,0
50966,31114,56772,0
50915,31060,56681,0
50868,31011,56600,0
50826,30969,56528,0
50787,30934,56464,0
50751,30906,56408,0
50718,30882,56357,0
50687,30857,56308,0
50659,30829,56255,0
50632,30795,56196,0
50603,30760,56133,0
50573,30724,56066,0
50544,30690,55998,0
50515,30657,55929,0
50484,30624,55861,0
50451,30592,55797,0
50419,30560,55742,0
50392,30533,55700,0
50373,30514,55673,0
50364,30505,55662,0
50363,30507,55664,0
50371,30518,55676,0
50385,30536,55698,0
50406,30559,55729,0
50433,30586,55769,0
50466,30620,55819,0
50505,30659,55876,0
50545,30699,55933,0
50583,30736,55989,0
50618,30771,56044,0
50650,30803,56096,0
50680,30832,56144,0
50705,30856,56189,0
50727,30872,56228,0
50745,30882,56258,0
50757,30887,56275,0
50763,30887,56283,0
50763,30883,56283,0
50758,30876,56272,0
50749,30867,56251,0
50735,30855,56223,0
50714,30839,56191,0
50689,30817,56155,0
50660,30791,56115,0
50632,30762,56073,0
50604,30732,56029,0
50574,30703,55977,0
50542,30673,55918,0
50508,30641,55855,0
50472,30607,55786,0
50435,30572,55712,0
50395,30535,55634,0
50350,30492,55555,0
50299,30445,55473,0
50246,30396,55387,0
50193,30344,55298,0
50141,30290,55209,0
50091,30233,55122,0
50041,30178,55035,0
49992,30124,54949,0
49942,30070,54863,0
49892,30016,54776,0
49843,29965,54691,0
49796,29918,54607,0
49751,29873,54526,0
49707,29833,54446,0
49665,29795,54371,0
49625,29757,54301,0
49587,29722,54237,0
49550,29691,54176,0
49518,29665,54119,0
49492,29644,54067,0
49468,29626,54019,0
49444,29610,53972,0
49420,29593,53924,0
49391,29575,53878,0
49358,29553,53833,0
49325,29529,53788,0
49296,29508,53746,0
49269,29490,53706,0
49243,29471,53668,0
49219,29453,53632,0
49197,29435,53600,0
49175,29416,53568,0
49151,29392,53537,0
49127,29367,53505,0
49106,29343,53473,0
49087,29318,53443,0
49069,29293,53417,0
49053,29271,53393,0
49041,29256,53369,0
49032,29247,53347,0
49024,29242,53325,0
49018,29238,53303,0
49014,29235,53282,0
49008,29231,53262,0
49002,29228,53242,0
48996,29223,53221,0
48987,29213,53197,0
48974,29198,53169,0
48957,29181,53135,0
48940,29163,53096,0
48923,29145,53057,0
48905,29127,53018,0
48885,29107,52979,0
48865,29088,52941,0
48843,29069,52901,0
48815,29048,52861,0
48785,29027,52820,0
48758,29009,52781,0
48733,28992,52745,0
48710,28974,52708,0
48689,28954,52671,0
48671,28935,52633,0
48653,28915,52598,0
48635,28897,52571,0
48621,28884,52557,0
48618,28882,52561,0
48631,28897,52594,0
48668,28937,52670,0
48734,29008,52798,0
48831,29112,52983,0
48961,29250,53225,0
49123,29416,53522,0
49310,29608,53861,0
49518,29818,54234,0
49738,30038,54630,0
49962,30260,55039,0
50184,30478,55447,0
50399,30687,55844,0
50601,30885,56218,0
50788,31067,56560,0
50955,31229,56859,0
51099,31368,57114,0
51215,31479,57324,0
51306,31563,57492,0
51374,31622,57618,0
51418,31658,57703,0
51440,31676,57748,0
51444,31677,57758,0
51435,31663,57742,0
51412,31637,57705,0
51378,31603,57649,0
51338,31564,57579,0
51295,31521,57498,0
51247,31474,57410,0
51192,31422,57320,0
51136,31368,57230,0
51081,31316,57141,0
51027,31270,57056,0
50975,31226,56977,0
50925,31182,56906,0
50880,31139,56842,0
50840,31099,56782,0
50801,31060,56727,0
50763,31023,56675,0
50727,30988,56624,0
50692,30955,56577,0
50655,30923,56533,0
50617,30888,56485,0
50580,30849,56431,0
50543,30808,56372,0
50504,30765,56309,0
50465,30724,56241,0
50429,30686,56172,0
50393,30653,56104,0
50359,30622,56038,0
50328,30594,55980,0
50301,30570,55930,0
50278,30549,55892,0
50260,30533,55865,0
50248,30522,55850,0
50243,30516,55847,0
50247,30515,55854,0
50258,30521,55872,0
50276,30535,55898,0
50302,30554,55932,0
50329,30578,55969,0
50356,30605,56008,0
50381,30634,56046,0
50407,30663,56083,0
50429,30686,56118,0
50445,30702,56146,0
50455,30713,56168,0
50460,30720,56184,0
50459,30723,56196,0
50452,30722,56201,0
50442,30718,56199,0
50429,30709,56193,0
50415,30694,56180,0
50400,30677,56161,0
50385,30657,56135,0
50369,30637,56105,0
50353,30616,56070,0
50335,30595,56031,0
50313,30574,55990,0
50287,30552,55943,0
50260,30525,55891,0
50234,30495,55835,0
50209,30465,55777,0
50185,30434,55720,0
50160,30402,55662,0
50132,30367,55599,0
50098,30329,55532,0
50060,30290,55462,0
50018,30250,55388,0
49974,30209,55308,0
49932,30168,55221,0
49889,30123,55131,0
49843,30073,55044,0
49796,30021,54958,0
49748,29971,54870,0
49699,29922,54782,0
49647,29872,54689,0
49592,29823,54594,0
49539,29774,54500,0
49488,29726,54409,0
49441,29682,54325,0
49400,29645,54248,0
49364,29611,54178,0
49331,29580,54115,0
49299,29550,54057,0
49269,29523,54005,0
49241,29498,53956,0
49215,29477,53913,0
49188,29455,53873,0
49159,29434,53835,0
49128,29411,53796,0
49096,29386,53756,0
49064,29360,53716,0
49038,29334,53677,0
49014,29310,53640,0
48991,29286,53605,0
48966,29263,53571,0
48939,29239,53534,0
48908,29211,53493,0
48869,29183,53448,0
48823,29154,53403,0
48775,29124,53357,0
48727,29092,53310,0
48677,29056,53260,0
48626,29018,53206,0
48577,28978,53151,0
48529,28936,53091,0
48480,28892,53026,0
48430,28844,52959,0
48381,28796,52893,0
48335,28750,52829,0
48290,28709,52767,0
48250,28675,52709,0
48214,28646,52656,0
48183,28615,52606,0
48156,28584,52560,0
48132,28559,52519,0
48112,28540,52487,0
48094,28525,52459,0
48076,28512,52434,0
48059,28505,52411,0
48041,28499,52388,0
48022,28490,52363,0
48003,28475,52336,0
47986,28458,52306,0
47972,28439,52274,0
47957,28417,52235,0
47939,28392,52192,0
47918,28366,52143,0
47893,28340,52092,0
47868,28313,52041,0
47842,28286,51989,0
47814,28261,51934,0
47785,28237,51879,0
47756,28213,51827,0
47733,28194,51787,0
47722,28187,51766,0
47727,28194,51775,0
47753,28221,51824,0
47806,28273,51923,0
47891,28356,52080,0
48007,28471,52296,0
48155,28620,52572,0
48333,28800,52900,0
48533,29003,53268,0
48746,29221,53663,0
48969,29448,54075,0
49195,29678,54495,0
49421,29906,54914,0
49641,30126,55321,0
49847,30329,55702,0
50034,30515,56048,0
50203,30681,56354,0
50350,30826,56619,0
50475,30947,56839,0
50579,31042,57014,0
50660,31113,57144,0
50717,31158,57230,0
50752,31183,57278,0
50768,31191,57292,0
50768,31181,57281,0
50754,31157,57251,0
50729,31124,57202,0
50694,31083,57135,0
50652,31038,57056,0
50602,30988,56968,0
50547,30932,56875,0
50489,30874,56777,0
50429,30817,56677,0
50368,30758,56580,0
50312,30701,56488,0
50262,30649,56403,0
50216,30601,56324,0
50174,30555,56253,0
50134,30514,56189,0
50094,30475,56129,0
50057,30438,56068,0
50024,30403,56008,0
49993,30370,55946,0
49958,30338,55880,0
49919,30304,55814,0
49878,30271,55746,0
49837,30238,55681,0
49798,30206,55620,0
49758,30175,55560,0
49720,30146,55503,0
49689,30121,55448,0
49666,30098,55398,0
49648,30076,55354,0
49635,30055,55315,0
49623,30034,55283,0
49613,30015,55258,0
49606,30000,55243,0
49602,29991,55240,0
49604,29990,55247,0
49611,29996,55264,0
49623,30009,55291,0
49639,30028,55327,0
49660,30050,55370,0
49686,30075,55417,0
