green_channel,red_channel,ir_channel,Anomaly_ch2,Anomaly_ch0
54759,17719,4424,0,0
54684,17666,4324,0,0
54611,17619,4230,0,0
54532,17570,4131,0,0
54447,17519,4025,0,0
54364,17469,3915,0,0
54286,17420,3807,0,0
54207,17367,3697,0,0
54124,17311,3581,0,0
54037,17256,3463,0,0
53944,17203,3342,0,0
53844,17143,3210,0,0
53743,17077,3067,0,0
53647,17013,2929,0,0
53554,16952,2796,0,0
53458,16888,2661,0,0
53369,16828,2535,0,0
53299,16786,2439,0,0
53247,16761,2381,0,0
53223,16755,2368,0,0
53261,16787,2432,0,0
53392,16880,2616,0,0
53621,17038,2936,0,0
53948,17259,3384,0,0
54378,17547,3965,0,0
54902,17896,4668,0,0
55490,18288,5454,0,0
56112,18697,6285,0,0
56747,19115,7142,0,0
57379,19537,8013,0,0
57990,19947,8867,0,0
58562,20327,9670,0,0
59088,20676,10415,0,0
59569,20996,11105,0,0
59989,21278,11724,0,0
60344,21513,12252,0,0
60644,21712,12698,0,0
60898,21884,13075,0,0
61098,22021,13380,0,0
61235,22114,13600,0,0
61326,22175,13751,0,0
61388,22217,13851,0,0
61419,22236,13908,0,0
61416,22230,13920,0,0
61391,22209,13901,0,0
61357,22183,13861,0,0
61308,22148,13799,0,0
61243,22099,13712,0,0
61172,22041,13610,0,0
61105,21981,13504,0,0
61035,21920,13394,0,0
60966,21859,13282,0,0
60909,21806,13177,0,0
60861,21761,13084,0,0
60813,21721,12996,0,0
60768,21687,12913,0,0
60731,21660,12840,0,0
60694,21634,12774,0,0
60650,21603,12707,0,0
60612,21575,12649,0,0
60581,21555,12605,0,0
60546,21537,12560,0,0
60502,21511,12504,0,0
60456,21483,12440,0,0
60413,21458,12372,0,0
60359,21425,12289,0,0
60286,21377,12180,0,0
60201,21320,12052,0,0
60112,21264,11917,0,0
60011,21202,11774,0,0
59896,21127,11614,0,0
59784,21048,11447,0,0
59682,20975,11289,0,0
59574,20898,11132,0,0
59459,20813,10971,0,0
59348,20734,10820,0,0
59253,20670,10693,0,0
59171,20615,10585,0,0
59094,20561,10480,0,0
59029,20514,10387,0,0
58986,20485,10324,0,0
58959,20469,10287,0,0
58939,20455,10262,0,0
58936,20448,10252,0,0
58953,20455,10264,0,0
58979,20467,10287,0,0
59001,20473,10304,0,0
59024,20479,10318,0,0
59052,20493,10336,0,0
59080,20510,10356,0,0
59102,20527,10376,0,0
59115,20543,10393,0,0
59116,20550,10398,0,0
59102,20545,10384,0,0
59078,20530,10353,0,0
59044,20506,10307,0,0
58998,20471,10245,0,0
58942,20426,10166,0,0
58885,20376,10077,0,0
58824,20327,9984,0,0
58745,20272,9876,0,0
58647,20205,9744,0,0
58544,20135,9600,0,0
58444,20070,9459,0,0
58336,20002,9316,0,0
58217,19926,9161,0,0
58102,19849,8998,0,0
57991,19778,8834,0,0
57868,19702,8661,0,0
57727,19614,8469,0,0
57581,19522,8267,0,0
57445,19434,8074,0,0
57310,19346,7887,0,0
57170,19251,7697,0,0
57034,19160,7509,0,0
56909,19078,7334,0,0
56785,18995,7163,0,0
56652,18901,6983,0,0
56518,18809,6800,0,0
56395,18727,6626,0,0
56279,18652,6460,0,0
56164,18577,6292,0,0
56057,18506,6133,0,0
55962,18444,5987,0,0
55868,18385,5848,0,0
55767,18323,5703,0,0
55663,18262,5557,0,0
55563,18205,5417,0,0
55462,18148,5284,0,0
55361,18088,5155,0,0
55266,18029,5029,0,0
55179,17974,4909,0,0
55094,17920,4789,0,0
55010,17865,4666,0,0
54928,17810,4548,0,0
54849,17758,4439,0,0
54768,17703,4329,0,0
54686,17644,4215,0,0
54605,17589,4108,0,0
54522,17537,4004,0,0
54434,17478,3887,0,0
54345,17416,3758,0,0
54263,17362,3637,0,0
54181,17312,3522,0,0
54088,17253,3398,0,0
53993,17192,3270,0,0
53909,17140,3153,0,0
53828,17094,3040,0,0
53740,17043,2914,0,0
53651,16987,2780,0,0
53570,16933,2650,0,0
53484,16875,2517,0,0
53386,16809,2377,0,0
53288,16744,2241,0,0
53206,16690,2126,0,0
53135,16649,2036,0,0
53081,16622,1981,0,0
53073,16626,1990,0,0
53139,16678,2096,0,0
53291,16784,2314,0,0
53535,16947,2653,0,0
53884,17179,3128,0,0
54342,17483,3740,0,0
54880,17841,4461,0,0
55466,18228,5250,0,0
56086,18635,6085,0,0
56727,19059,6951,0,0
57361,19477,7816,0,0
57960,19873,8645,0,0
58511,20242,9423,0,0
59016,20583,10145,0,0
59462,20883,10795,0,0
59847,21143,11365,0,0
60181,21370,11857,0,0
60469,21565,12278,0,0
60700,21722,12625,0,0
60870,21837,12896,0,0
60993,21917,13100,0,0
61076,21965,13240,0,0
61117,21983,13317,0,0
61128,21981,13343,0,0
61120,21965,13333,0,0
61090,21934,13289,0,0
61033,21888,13209,0,0
60963,21836,13107,0,0
60893,21789,13001,0,0
60818,21737,12885,0,0
60728,21671,12751,0,0
60634,21598,12612,0,0
60550,21534,12484,0,0
60470,21478,12361,0,0
60393,21425,12243,0,0
60326,21379,12136,0,0
60272,21344,12045,0,0
60222,21312,11962,0,0
60168,21278,11879,0,0
60115,21244,11798,0,0
60065,21209,11719,0,0
60011,21167,11636,0,0
59951,21118,11543,0,0
59887,21069,11445,0,0
59822,21024,11344,0,0
59750,20976,11233,0,0
59667,20921,11106,0,0
59581,20864,10970,0,0
59490,20801,10826,0,0
59380,20725,10670,0,0
59258,20641,10504,0,0
59142,20561,10339,0,0
59033,20488,10184,0,0
58924,20415,10032,0,0
58816,20344,9884,0,0
58719,20281,9751,0,0
58638,20229,9643,0,0
58572,20185,9553,0,0
58519,20145,9474,0,0
58480,20115,9410,0,0
58456,20095,9369,0,0
58449,20085,9347,0,0
58462,20086,9344,0,0
58491,20098,9364,0,0
58530,20121,9408,0,0
58574,20150,9464,0,0
58624,20186,9530,0,0
58677,20226,9602,0,0
58720,20261,9665,0,0
58750,20285,9712,0,0
58781,20310,9750,0,0
58814,20338,9792,0,0
58835,20357,9829,0,0
58838,20360,9842,0,0
58835,20356,9835,0,0
58827,20350,9818,0,0
58805,20336,9786,0,0
58765,20311,9733,0,0
58717,20277,9663,0,0
58666,20239,9585,0,0
58604,20192,9495,0,0
58530,20133,9384,0,0
58450,20071,9261,0,0
58364,20009,9136,0,0
58262,19941,9003,0,0
58143,19861,8853,0,0
58020,19780,8694,0,0
57904,19709,8542,0,0
57787,19639,8389,0,0
57662,19558,8218,0,0
57541,19475,8040,0,0
57430,19399,7877,0,0
57317,19324,7718,0,0
57196,19243,7551,0,0
57079,19164,7386,0,0
56973,19094,7233,0,0
56868,19024,7081,0,0
56754,18950,6922,0,0
56645,18880,6768,0,0
56547,18819,6623,0,0
56449,18758,6477,0,0
56347,18695,6330,0,0
56252,18635,6187,0,0
56163,18576,6046,0,0
56072,18514,5906,0,0
55980,18452,5769,0,0
55896,18397,5640,0,0
55816,18344,5514,0,0
55727,18286,5384,0,0
55630,18225,5257,0,0
55540,18170,5143,0,0
55454,18119,5036,0,0
55363,18062,4923,0,0
55278,18002,4811,0,0
55206,17948,4707,0,0
55132,17893,4602,0,0
55050,17832,4490,0,0
54968,17774,4377,0,0
54893,17722,4271,0,0
54815,17672,4165,0,0
54732,17620,4051,0,0
54657,17572,3939,0,0
54590,17531,3837,0,0
54518,17486,3736,0,0
54438,17436,3626,0,0
54363,17392,3521,0,0
54296,17357,3426,0,0
54223,17319,3327,0,0
54138,17271,3213,0,0
54054,17218,3093,0,0
53975,17167,2981,0,0
53893,17111,2867,0,0
53804,17051,2745,0,0
53728,17002,2633,0,0
53676,16973,2552,0,0
53640,16958,2504,0,0
53629,16958,2496,0,0
53678,16992,2564,0,0
53810,17081,2749,0,0
54031,17229,3059,0,0
54350,17441,3499,0,0
54780,17725,4079,0,0
55307,18075,4788,0,0
55895,18464,5586,0,0
56517,18872,6435,0,0
57164,19296,7314,0,0
57812,19726,8200,0,0
58425,20139,9055,0,0
58992,20524,9862,0,0
59520,20886,10624,0,0
60001,21217,11330,0,0
60417,21503,11957,0,0
60774,21749,12506,0,0
61090,21967,12991,0,0
61357,22151,13402,0,0
61563,22290,13725,0,0
61717,22392,13969,0,0
61836,22469,14154,0,0
61916,22519,14282,0,0
61956,22539,14352,0,0
61969,22538,14377,0,0
61965,22526,14371,0,0
61942,22503,14338,0,0
61899,22466,14276,0,0
61846,22423,14196,0,0
61791,22380,14111,0,0
61730,22334,14022,0,0
61664,22283,13925,0,0
61602,22234,13829,0,0
61548,22189,13741,0,0
61496,22145,13655,0,0
61446,22101,13570,0,0
61405,22064,13500,0,0
61371,22037,13452,0,0
61335,22012,13409,0,0
61299,21984,13361,0,0
61276,21962,13317,0,0
61260,21946,13281,0,0
61234,21926,13238,0,0
61199,21902,13185,0,0
61167,21883,13131,0,0
61135,21867,13077,0,0
61088,21841,13008,0,0
61028,21801,12917,0,0
60959,21754,12813,0,0
60878,21702,12697,0,0
60781,21636,12560,0,0
60676,21559,12402,0,0
60571,21484,12245,0,0
60469,21413,12096,0,0
60366,21334,11936,0,0
60268,21247,11766,0,0
60178,21169,11611,0,0
60091,21104,11481,0,0
59998,21041,11359,0,0
59907,20981,11248,0,0
59836,20939,11162,0,0
59781,20913,11099,0,0
59729,20889,11043,0,0
59693,20867,10997,0,0
59686,20860,10975,0,0
59700,20864,10973,0,0
59720,20871,10977,0,0
59747,20883,10990,0,0
59785,20908,11021,0,0
59823,20937,11063,0,0
59853,20957,11099,0,0
59879,20972,11128,0,0
59904,20985,11154,0,0
59921,20996,11170,0,0
59923,20997,11169,0,0
59917,20990,11158,0,0
59906,20981,11142,0,0
59883,20966,11117,0,0
59842,20938,11070,0,0
59789,20901,11005,0,0
59737,20866,10937,0,0
59678,20825,10858,0,0
59603,20770,10758,0,0
59517,20709,10644,0,0
59428,20647,10524,0,0
59334,20579,10395,0,0
59233,20502,10252,0,0
59133,20426,10099,0,0
59037,20360,9949,0,0
58938,20298,9801,0,0
58832,20232,9647,0,0
58723,20162,9491,0,0
58609,20090,9334,0,0
58485,20012,9167,0,0
58356,19930,8994,0,0
58230,19851,8826,0,0
58109,19774,8660,0,0
57988,19694,8488,0,0
57872,19611,8318,0,0
57767,19533,8158,0,0
57663,19454,8002,0,0
57546,19370,7837,0,0
57426,19285,7672,0,0
57319,19211,7519,0,0
57218,19143,7374,0,0
57112,19074,7229,0,0
57009,19012,7088,0,0
56915,18959,6954,0,0
56823,18905,6819,0,0
56722,18844,6680,0,0
56617,18782,6543,0,0
56516,18722,6412,0,0
56412,18655,6281,0,0
56309,18586,6145,0,0
56219,18525,6016,0,0
56140,18472,5900,0,0
56063,18419,5787,0,0
55986,18360,5671,0,0
55911,18307,5564,0,0
55839,18263,5469,0,0
55764,18218,5371,0,0
55689,18170,5269,0,0
55621,18130,5178,0,0
55559,18100,5102,0,0
55489,18066,5020,0,0
55411,18021,4923,0,0
55338,17977,4825,0,0
55271,17937,4732,0,0
55194,17887,4625,0,0
55110,17829,4503,0,0
55034,17777,4383,0,0
54965,17731,4269,0,0
54885,17679,4146,0,0
54795,17622,4013,0,0
54707,17569,3886,0,0
54626,17518,3767,0,0
54542,17462,3649,0,0
54464,17406,3542,0,0
54413,17376,3477,0,0
54402,17383,3477,0,0
54442,17422,3546,0,0
54554,17505,3708,0,0
54768,17653,4002,0,0
55090,17869,4443,0,0
55507,18144,5014,0,0
56011,18475,5700,0,0
56592,18863,6490,0,0
57220,19289,7352,0,0
57861,19718,8239,0,0
58500,20138,9119,0,0
59122,20549,9982,0,0
59702,20939,10805,0,0
60223,21292,11563,0,0
60687,21608,12248,0,0
61103,21892,12862,0,0
61463,22140,13399,0,0
61763,22344,13846,0,0
62013,22511,14215,0,0
62220,22651,14523,0,0
62379,22759,14767,0,0
62486,22830,14938,0,0
62555,22875,15052,0,0
62599,22905,15128,0,0
62616,22918,15166,0,0
62604,22908,15161,0,0
62577,22885,15133,0,0
62545,22859,15098,0,0
62502,22825,15047,0,0
62443,22778,14970,0,0
62382,22729,14881,0,0
62330,22691,14797,0,0
62280,22653,14714,0,0
62227,22611,14625,0,0
62183,22573,14544,0,0
62151,22546,14475,0,0
62118,22519,14409,0,0
62083,22490,14345,0,0
62053,22464,14292,0,0
62032,22446,14251,0,0
62011,22429,14209,0,0
61989,22414,14172,0,0
61971,22403,14145,0,0
61952,22387,14116,0,0
61919,22356,14069,0,0
61878,22321,14009,0,0
61837,22287,13944,0,0
61785,22247,13864,0,0
61710,22195,13760,0,0
61620,22136,13643,0,0
61530,22075,13522,0,0
61438,22008,13390,0,0
61338,21931,13239,0,0
61240,21853,13079,0,0
61149,21785,12930,0,0
61058,21720,12790,0,0
60964,21654,12651,0,0
60871,21591,12520,0,0
60786,21537,12405,0,0
60707,21489,12298,0,0
60635,21445,12199,0,0
60580,21412,12120,0,0
60542,21391,12070,0,0
60512,21375,12032,0,0
60491,21361,11999,0,0
60486,21355,11983,0,0
60496,21361,11987,0,0
60507,21365,11995,0,0
60519,21365,12004,0,0
60545,21377,12026,0,0
60580,21400,12060,0,0
60606,21418,12084,0,0
60619,21423,12092,0,0
60630,21426,12098,0,0
60635,21429,12104,0,0
60622,21421,12089,0,0
60596,21401,12050,0,0
60569,21381,12008,0,0
60534,21360,11967,0,0
60486,21324,11904,0,0
60427,21277,11814,0,0
60364,21228,11718,0,0
60294,21181,11627,0,0
60209,21124,11522,0,0
60115,21060,11401,0,0
60027,21000,11278,0,0
59941,20941,11151,0,0
59844,20869,11007,0,0
59736,20788,10846,0,0
59632,20713,10691,0,0
59526,20643,10543,0,0
59408,20567,10387,0,0
59285,20490,10226,0,0
59171,20419,10075,0,0
59062,20350,9927,0,0
58950,20273,9771,0,0
58840,20194,9612,0,0
58735,20121,9461,0,0
58626,20046,9312,0,0
58508,19962,9150,0,0
58388,19877,8980,0,0
58273,19802,8819,0,0
58160,19731,8662,0,0
58045,19656,8500,0,0
57933,19582,8342,0,0
57827,19513,8195,0,0
57725,19446,8054,0,0
57622,19378,7910,0,0
57524,19315,7771,0,0
57433,19258,7642,0,0
57339,19195,7514,0,0
57241,19126,7382,0,0
57151,19066,7254,0,0
57071,19020,7138,0,0
56989,18973,7021,0,0
56906,18919,6898,0,0
56828,18870,6782,0,0
56754,18826,6676,0,0
56674,18775,6565,0,0
56592,18718,6446,0,0
56516,18668,6331,0,0
56442,18626,6227,0,0
56360,18577,6117,0,0
56272,18519,6000,0,0
56193,18469,5891,0,0
56120,18429,5791,0,0
56044,18384,5684,0,0
55970,18334,5573,0,0
55901,18290,5471,0,0
55825,18248,5372,0,0
55737,18193,5260,0,0
55646,18132,5136,0,0
55559,18074,5015,0,0
55469,18016,4898,0,0
55372,17950,4770,0,0
55276,17883,4634,0,0
55185,17824,4500,0,0
55091,17766,4363,0,0
54993,17700,4218,0,0
54904,17635,4087,0,0
54841,17592,3995,0,0
54812,17579,3955,0,0
54829,17599,3979,0,0
54921,17668,4105,0,0
55111,17803,4366,0,0
55399,18003,4766,0,0
55783,18262,5297,0,0
56267,18583,5960,0,0
56829,18958,6735,0,0
57434,19361,7574,0,0
58052,19773,8434,0,0
58674,20191,9299,0,0
59285,20609,10155,0,0
59857,21002,10965,0,0
60378,21355,11709,0,0
60855,21679,12397,0,0
61287,21972,13026,0,0
61657,22223,13575,0,0
61964,22428,14033,0,0
62222,22601,14416,0,0
62433,22747,14736,0,0
62594,22856,14984,0,0
62710,22927,15162,0,0
62793,22976,15291,0,0
62843,23007,15377,0,0
62860,23015,15413,0,0
62854,23004,15405,0,0
62837,22987,15379,0,0
62808,22965,15344,0,0
62766,22930,15285,0,0
62716,22887,15205,0,0
62665,22848,15127,0,0
62610,22812,15053,0,0
62548,22772,14971,0,0
62488,22729,14884,0,0
62437,22692,14801,0,0
62382,22654,14720,0,0
62318,22608,14632,0,0
62258,22559,14548,0,0
62213,22523,14483,0,0
62177,22498,14433,0,0
62138,22473,14382,0,0
62104,22455,14333,0,0
62076,22445,14293,0,0
62043,22430,14253,0,0
61998,22399,14198,0,0
61949,22363,14133,0,0
61905,22332,14069,0,0
61853,22295,13995,0,0
61783,22241,13889,0,0
61705,22182,13767,0,0
61629,22126,13647,0,0
61543,22062,13520,0,0
61443,21984,13375,0,0
61346,21905,13227,0,0
61260,21840,13092,0,0
61177,21783,12963,0,0
61095,21727,12832,0,0
61027,21678,12714,0,0
60972,21638,12614,0,0
60915,21597,12520,0,0
60854,21554,12431,0,0
60809,21521,12363,0,0
60781,21503,12325,0,0
60755,21487,12303,0,0
60733,21471,12287,0,0
60732,21474,12289,0,0
60751,21492,12312,0,0
60768,21503,12332,0,0
60783,21502,12342,0,0
60803,21503,12356,0,0
60821,21505,12369,0,0
60820,21495,12360,0,0
60803,21479,12333,0,0
60789,21473,12308,0,0
60775,21471,12283,0,0
60746,21453,12235,0,0
60703,21419,12166,0,0
60659,21387,12091,0,0
60609,21353,12007,0,0
60543,21305,11905,0,0
60466,21248,11788,0,0
60388,21190,11670,0,0
60301,21128,11546,0,0
60198,21056,11403,0,0
60089,20977,11245,0,0
59986,20904,11090,0,0
59884,20837,10938,0,0
59773,20765,10776,0,0
59660,20691,10613,0,0
59548,20622,10463,0,0
59428,20547,10313,0,0
59297,20459,10150,0,0
59171,20373,9986,0,0
59063,20299,9834,0,0
58963,20231,9687,0,0
58855,20157,9533,0,0
58746,20083,9377,0,0
58646,20017,9229,0,0
58545,19952,9083,0,0
58437,19883,8932,0,0
58330,19816,8782,0,0
58233,19758,8641,0,0
58137,19700,8504,0,0
58036,19636,8363,0,0
57939,19570,8224,0,0
57844,19508,8088,0,0
57742,19444,7950,0,0
57637,19379,7816,0,0
57541,19315,7692,0,0
57450,19249,7570,0,0
57352,19180,7441,0,0
57255,19114,7315,0,0
57174,19060,7204,0,0
57101,19011,7101,0,0
57019,18954,6991,0,0
56933,18893,6877,0,0
56859,18839,6770,0,0
56787,18792,6662,0,0
56705,18740,6549,0,0
56623,18688,6439,0,0
56558,18648,6345,0,0
56502,18615,6261,0,0
56437,18579,6174,0,0
56369,18546,6090,0,0
56300,18518,6015,0,0
56222,18482,5932,0,0
56139,18432,5830,0,0
56060,18377,5719,0,0
55986,18323,5609,0,0
55910,18267,5498,0,0
55827,18208,5382,0,0
55744,18148,5268,0,0
55663,18091,5157,0,0
55575,18029,5036,0,0
55482,17966,4908,0,0
55403,17912,4797,0,0
55347,17877,4721,0,0
55316,17861,4683,0,0
55321,17869,4693,0,0
55385,17917,4782,0,0
55527,18018,4977,0,0
55755,18176,5288,0,0
56076,18391,5724,0,0
56490,18668,6284,0,0
56983,19002,6951,0,0
57531,19374,7695,0,0
58112,19768,8486,0,0
58706,20171,9298,0,0
59291,20569,10110,0,0
59850,20948,10893,0,0
60372,21299,11629,0,0
60852,21620,12313,0,0
61276,21907,12931,0,0
61641,22156,13472,0,0
61956,22372,13941,0,0
62222,22560,14343,0,0
62432,22711,14670,0,0
62585,22819,14916,0,0
62701,22895,15095,0,0
62786,22948,15226,0,0
62835,22975,15308,0,0
62846,22974,15337,0,0
62830,22955,15327,0,0
62795,22927,15290,0,0
62740,22887,15229,0,0
62666,22833,15143,0,0
62584,22774,15042,0,0
62504,22720,14939,0,0
62426,22667,14828,0,0
62348,22609,14707,0,0
62277,22553,14589,0,0
62207,22504,14480,0,0
62134,22455,14370,0,0
62066,22403,14257,0,0
62011,22360,14160,0,0
61967,22331,14087,0,0
61922,22303,14016,0,0
61872,22269,13937,0,0
61828,22238,13863,0,0
61787,22210,13795,0,0
61737,22173,13717,0,0
61681,22125,13624,0,0
61625,22076,13525,0,0
61562,22026,13421,0,0
61484,21967,13303,0,0
61394,21898,13166,0,0
61298,21824,13019,0,0
61193,21749,12869,0,0
61077,21669,12708,0,0
60958,21584,12537,0,0
60841,21503,12370,0,0
60727,21426,12217,0,0
60619,21352,12073,0,0
60526,21287,11942,0,0
60451,21234,11835,0,0
60389,21191,11750,0,0
60338,21155,11680,0,0
60307,21133,11627,0,0
60297,21128,11601,0,0
60293,21131,11595,0,0
60293,21134,11601,0,0
60310,21143,11623,0,0
60347,21165,11669,0,0
60391,21192,11728,0,0
60431,21217,11785,0,0
60476,21241,11840,0,0
60528,21269,11900,0,0
60572,21295,11955,0,0
60601,21313,11992,0,0
60621,21325,12014,0,0
60637,21337,12030,0,0
60638,21344,12032,0,0
60621,21337,12005,0,0
60593,21320,11959,0,0
60555,21299,11909,0,0
60500,21266,11842,0,0
60425,21216,11750,0,0
60346,21161,11645,0,0
60267,21107,11537,0,0
60173,21044,11413,0,0
60067,20968,11267,0,0
59966,20899,11120,0,0
59866,20839,10978,0,0
59751,20772,10826,0,0
59623,20692,10659,0,0
59501,20613,10497,0,0
59387,20543,10345,0,0
59269,20468,10185,0,0
59151,20385,10015,0,0
59043,20310,9856,0,0
58941,20242,9711,0,0
58833,20168,9563,0,0
58720,20087,9407,0,0
58617,20012,9260,0,0
58525,19943,9126,0,0
58434,19868,8990,0,0
58342,19790,8852,0,0
58256,19720,8725,0,0
58170,19657,8605,0,0
58079,19593,8476,0,0
57993,19531,8342,0,0
57914,19479,8223,0,0
57834,19430,8115,0,0
57747,19375,8001,0,0
57657,19320,7879,0,0
57567,19271,7763,0,0
57471,19222,7647,0,0
57367,19165,7523,0,0
57269,19107,7397,0,0
57180,19056,7280,0,0
57091,19005,7166,0,0
56997,18945,7040,0,0
56908,18884,6909,0,0
56827,18828,6782,0,0
56743,18771,6649,0,0
56648,18705,6501,0,0
56553,18636,6354,0,0
56464,18573,6222,0,0
56369,18511,6093,0,0
56266,18442,5953,0,0
56169,18379,5816,0,0
56081,18327,5695,0,0
55993,18274,5580,0,0
55904,18216,5464,0,0
55837,18169,5371,0,0
55802,18145,5317,0,0
55794,18143,5302,0,0
55828,18167,5340,0,0
55935,18239,5472,0,0
56127,18370,5728,0,0
56396,18554,6099,0,0
56744,18791,6578,0,0
57179,19088,7171,0,0
57677,19431,7856,0,0
58203,19794,8588,0,0
58741,20166,9344,0,0
59287,20548,10121,0,0
59828,20929,10894,0,0
60336,21280,11624,0,0
60805,21597,12293,0,0
61237,21892,12910,0,0
61625,22158,13465,0,0
61953,22378,13944,0,0
62224,22558,14349,0,0
62455,22713,14693,0,0
62645,22842,14972,0,0
62785,22931,15177,0,0
62883,22984,15314,0,0
62952,23018,15405,0,0
62990,23036,15454,0,0
62992,23031,15457,0,0
62967,23010,15427,0,0
62929,22980,15375,0,0
62876,22941,15302,0,0
62810,22890,15209,0,0
62738,22834,15105,0,0
62669,22779,15002,0,0
62597,22723,14895,0,0
62519,22663,14780,0,0
62444,22606,14669,0,0
62381,22562,14577,0,0
62324,22524,14498,0,0
62269,22484,14418,0,0
62222,22449,14345,0,0
62186,22424,14289,0,0
62149,22400,14239,0,0
62099,22368,14179,0,0
62045,22332,14114,0,0
61997,22296,14052,0,0
61949,22261,13984,0,0
61893,22223,13903,0,0
61834,22182,13808,0,0
61772,22135,13698,0,0
61694,22077,13569,0,0
61599,22007,13422,0,0
61494,21933,13268,0,0
61387,21860,13111,0,0
61277,21788,12952,0,0
61171,21724,12801,0,0
61075,21667,12666,0,0
60983,21610,12537,0,0
60894,21548,12406,0,0
60817,21489,12289,0,0
60760,21445,12198,0,0
60712,21409,12126,0,0
60672,21377,12066,0,0
60654,21357,12031,0,0
60660,21355,12028,0,0
60677,21365,12044,0,0
60696,21376,12063,0,0
60726,21394,12093,0,0
60769,21421,12139,0,0
60816,21450,12193,0,0
60860,21478,12244,0,0
60906,21509,12297,0,0
60955,21544,12355,0,0
60997,21577,12406,0,0
61031,21603,12444,0,0
61061,21624,12472,0,0
61082,21645,12498,0,0
61084,21651,12510,0,0
61064,21636,12495,0,0
61038,21615,12465,0,0
61008,21594,12430,0,0
60963,21562,12374,0,0
60905,21515,12291,0,0
60850,21470,12199,0,0
60795,21427,12105,0,0
60721,21372,11997,0,0
60629,21302,11874,0,0
60538,21236,11750,0,0
60451,21179,11629,0,0
60353,21116,11496,0,0
60249,21047,11352,0,0
60153,20983,11215,0,0
60058,20923,11087,0,0
59950,20852,10946,0,0
59830,20770,10788,0,0
59715,20692,10633,0,0
59611,20619,10487,0,0
59502,20543,10336,0,0
59393,20469,10181,0,0
59300,20408,10038,0,0
59216,20351,9903,0,0
59120,20283,9758,0,0
59016,20207,9607,0,0
58921,20139,9469,0,0
58830,20079,9342,0,0
58733,20015,9212,0,0
58637,19951,9080,0,0
58552,19898,8958,0,0
58469,19848,8842,0,0
58377,19788,8718,0,0
58287,19725,8589,0,0
58208,19669,8469,0,0
58131,19615,8355,0,0
58046,19559,8238,0,0
57960,19502,8124,0,0
57878,19452,8020,0,0
57793,19403,7919,0,0
57703,19349,7810,0,0
57619,19295,7700,0,0
57546,19246,7601,0,0
57472,19196,7500,0,0
57387,19138,7381,0,0
57299,19076,7257,0,0
57219,19021,7144,0,0
57138,18966,7028,0,0
57047,18903,6899,0,0
56961,18844,6772,0,0
56888,18797,6656,0,0
56813,18751,6543,0,0
56737,18703,6429,0,0
56677,18664,6337,0,0
56638,18643,6282,0,0
56617,18634,6258,0,0
56628,18642,6282,0,0
56709,18700,6399,0,0
56883,18825,6638,0,0
57147,19008,6995,0,0
57498,19246,7467,0,0
57940,19544,8057,0,0
58449,19891,8742,0,0
58992,20259,9478,0,0
59547,20636,10240,0,0
60109,21023,11024,0,0
60661,21405,11809,0,0
61180,21762,12557,0,0
61664,22093,13257,0,0
62117,22405,13914,0,0
62525,22692,14515,0,0
62873,22937,15037,0,0
63164,23142,15480,0,0
63413,23321,15858,0,0
63620,23470,16169,0,0
63778,23580,16408,0,0
63896,23659,16587,0,0
63983,23722,16722,0,0
64037,23765,16815,0,0
64059,23782,16864,0,0
64058,23778,16877,0,0
64044,23764,16868,0,0
64014,23734,16834,0,0
63967,23688,16767,0,0
63912,23638,16682,0,0
63860,23595,16600,0,0
63805,23555,16519,0,0
63745,23509,16430,0,0
63690,23468,16346,0,0
63646,23438,16279,0,0
63602,23410,16220,0,0
63553,23377,16160,0,0
63508,23341,16107,0,0
63478,23313,16066,0,0
63457,23292,16030,0,0
63439,23271,15993,0,0
63423,23255,15957,0,0
63409,23244,15923,0,0
63387,23231,15882,0,0
63358,23209,15831,0,0
63323,23181,15772,0,0
63279,23145,15701,0,0
63220,23097,15612,0,0
63152,23041,15510,0,0
63082,22987,15403,0,0
63004,22929,15284,0,0
62908,22859,15147,0,0
62805,22788,15000,0,0
62706,22720,14856,0,0
62599,22649,14708,0,0
62487,22569,14550,0,0
62385,22492,14396,0,0
62301,22427,14259,0,0
62222,22372,14137,0,0
62145,22319,14022,0,0
62082,22274,13923,0,0
62038,22242,13850,0,0
62003,22221,13799,0,0
61974,22202,13757,0,0
61961,22189,13729,0,0
61965,22189,13725,0,0
61973,22192,13732,0,0
61983,22194,13739,0,0
62002,22200,13753,0,0
62028,22217,13783,0,0
62052,22237,13820,0,0
62066,22247,13843,0,0
62076,22254,13858,0,0
62086,22265,13875,0,0
62083,22269,13878,0,0
62065,22253,13856,0,0
62044,22232,13823,0,0
62022,22219,13793,0,0
61988,22202,13753,0,0
61941,22175,13693,0,0
61897,22148,13626,0,0
61855,22122,13557,0,0
61797,22081,13467,0,0
61721,22022,13352,0,0
61641,21961,13229,0,0
61558,21899,13108,0,0
61455,21828,12974,0,0
61337,21749,12825,0,0
61223,21677,12680,0,0
61120,21613,12541,0,0
61008,21539,12391,0,0
60887,21453,12229,0,0
60774,21369,12071,0,0
60666,21290,11916,0,0
60551,21203,11748,0,0
60429,21112,11573,0,0
60317,21033,11413,0,0
60216,20964,11267,0,0
60105,20892,11117,0,0
59991,20816,10964,0,0
59885,20744,10816,0,0
59784,20674,10667,0,0
59676,20600,10511,0,0
59565,20527,10357,0,0
59462,20462,10216,0,0
59358,20397,10079,0,0
